target,label_pct,winner,loser,k_datasets,mean_gap,cohens_d,win_rate,breakdown_point,fail_magnitude,fail_consistency,fail_stability,fragile
global_acc,5,config_11,config_6,9,0.016466666666666654,1.4609037602348818,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,5,config_11,config_7,9,0.0151474074074074,0.729093178680975,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_11,config_8,9,0.014231851851851841,1.3595270240656494,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,5,config_9,config_11,9,0.0017474074074074074,0.16885722897915367,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,5,config_11,config_base,9,0.011262962962962956,0.6166513885390551,0.6666666666666666,0.4444444444444444,False,False,False,False
global_acc,5,config_12,config_13,9,0.01825999999999998,0.8151230956901663,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_12,config_2,9,0.00547333333333333,0.45658451690134383,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,5,config_12,config_3,9,0.005408888888888883,0.4152575589051153,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,5,config_12,config_4,9,0.0007466666666666733,0.08378614564153361,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,5,config_12,config_5,9,0.021172592592592594,0.8071907044418072,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_12,config_6,9,0.02149851851851852,1.3350327080275677,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,5,config_12,config_7,9,0.02017925925925927,0.8037521512413125,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_12,config_8,9,0.01926370370370371,1.2724651094096966,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,5,config_12,config_9,9,0.00328444444444446,0.23021037755857657,0.6666666666666666,0.2222222222222222,False,False,False,False
global_acc,5,config_12,config_base,9,0.016294814814814824,0.6912658351618535,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_2,config_13,9,0.01278666666666665,1.1037172307450613,0.8888888888888888,0.6666666666666666,False,False,False,False
global_acc,5,config_3,config_13,9,0.012851111111111098,0.8343392667045091,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,5,config_4,config_13,9,0.017513333333333308,1.0380386514434454,0.7777777777777778,0.6666666666666666,False,False,False,False
global_acc,5,config_13,config_5,9,0.0029125925925926146,0.45098861476778507,0.5555555555555556,0.3333333333333333,False,True,False,True
global_acc,5,config_13,config_6,9,0.0032385185185185416,0.24651505789898628,0.5555555555555556,0.2222222222222222,False,True,False,True
global_acc,5,config_13,config_7,9,0.0019192592592592872,0.38035518016910647,0.5555555555555556,0.2222222222222222,False,True,False,True
global_acc,5,config_13,config_8,9,0.0010037037037037289,0.07777007033127631,0.4444444444444444,0.1111111111111111,True,True,True,True
global_acc,5,config_9,config_13,9,0.01497555555555552,1.5372520544536363,1.0,1.0,False,False,False,False
global_acc,5,config_base,config_13,9,0.001965185185185156,0.25037996962742365,0.7777777777777778,0.2222222222222222,False,False,False,False
global_acc,5,config_3,config_2,9,6.444444444444721e-05,0.009375724790341353,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,5,config_4,config_2,9,0.004726666666666657,0.7869772412840816,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,5,config_2,config_5,9,0.015699259259259263,1.0261554225874374,0.8888888888888888,0.6666666666666666,False,False,False,False
global_acc,5,config_2,config_6,9,0.01602518518518519,2.0803112567742743,1.0,1.0,False,False,False,False
global_acc,5,config_2,config_7,9,0.014705925925925937,1.0478985800021348,0.8888888888888888,0.6666666666666666,False,False,False,False
global_acc,5,config_2,config_8,9,0.013790370370370378,1.6560540559143504,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,5,config_9,config_2,9,0.00218888888888887,0.33620197603069574,0.5555555555555556,0.2222222222222222,False,True,False,True
global_acc,5,config_2,config_base,9,0.010821481481481494,0.8446747938340583,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,5,config_4,config_3,9,0.00466222222222221,0.9505391951494291,0.6666666666666666,0.6666666666666666,False,False,False,False
global_acc,5,config_3,config_5,9,0.01576370370370371,0.8934479728831739,0.7777777777777778,0.6666666666666666,False,False,False,False
global_acc,5,config_3,config_6,9,0.016089629629629638,2.54254388169232,1.0,1.0,False,False,False,False
