dataset,config,label_pct,diversity_measure,seed,inference_mode,training_mode,use_mmr,use_pseudo_label,unsup_drift,inference_relevance,global_acc,f1_score,drift_count,total_instances,elapsed_s,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
LED_a,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.5228,0.5179,0,99000,207.4,1028243,97923,0.0,0.0,,,106367
LED_a,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.6465,0.6437,1,99000,255.3,112196,28985,0.4973985328490988,0.9613880972655569,0.0991879078737344,0.7151880810973933,260738
LED_a,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.66,0.6566,0,99000,252.7,105516,25659,0.5051824900998334,0.9603201346061302,0.0879830816396888,0.6927779347317528,164411
LED_a,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.5749,0.5637,0,99000,196.4,48098,12058,0.5227918043047961,0.9563332195672504,0.004189624694965,0.5898041665690957,27788
LED_a,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.5529,0.5475,0,99000,197.8,51218,14946,0.4920768957885142,0.9602169894537363,0.0192150626687061,0.6165229430286188,50122
LED_a,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.6811,0.676,0,99000,277.3,1070340,94014,0.0,0.0,,,733136
LED_a,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.6701,0.6672,0,99000,285.8,1148676,94041,0.0,0.0,,,1005784
LED_a,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.5658,0.5546,0,99000,221.8,920695,97947,0.0,0.0,,,602694
LED_a,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.5546,0.5495,0,99000,226.0,1058395,98004,0.0,0.0,,,617773
LED_a,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.6746,0.6689,0,99000,307.9,1041178,94022,0.0,0.0,,,1136198
LED_a,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.6647,0.6621,0,99000,322.3,1134668,94040,0.0,0.0,,,1445528
LED_a,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.5645,0.5542,0,99000,247.9,928618,97963,0.0,0.0,,,849044
LED_a,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.5827,0.5775,0,99000,259.3,1087295,98010,0.0,0.0,,,965004
LED_a,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.673,0.6665,0,99000,267.3,114379,25225,0.5370793432148167,0.963909090185167,0.1136487281096528,0.6819228673037355,706707
LED_a,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.6832,0.6804,0,99000,273.4,104076,25659,0.4944903805194932,0.9579266902088486,0.0936758781696474,0.6914318419898244,906319
LED_a,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.5935,0.5814,0,99000,206.5,47770,12623,0.5023875314485936,0.9564097123029468,0.0130843031614387,0.5991799555763825,272250
LED_a,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.593,0.5889,0,99000,213.8,50687,15016,0.4922299741982641,0.9585805263288943,0.0233556800486811,0.6179305289901156,516259
LED_a,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.6756,0.6687,0,99000,295.2,117248,25548,0.5418313875836585,0.9668183810284966,0.1197773044569782,0.6838264895267887,975161
LED_a,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.6807,0.6775,0,99000,305.0,97656,24040,0.4991725829591764,0.959810458727876,0.0811281140594923,0.6818768271054233,1258928
LED_a,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.603,0.5925,0,99000,235.5,52523,12787,0.5265326743064688,0.957685052872212,0.0196282693306514,0.5973627903575752,625488
LED_a,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.6084,0.6042,0,99000,235.0,49031,14377,0.4885586947851708,0.9560438870988172,0.0178526050136376,0.6176661091473756,690049
LED_a,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.6346,0.6323,1,99000,272.3,1221507,93296,0.0,0.0,,,246539
LED_a,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.6459,0.643,0,99000,266.8,1147249,93500,0.0,0.0,,,96745
LED_a,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.527,0.5156,0,99000,202.6,872208,95775,0.0,0.0,,,17000
LED_a,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.5237,0.5191,0,99000,210.4,921056,95567,0.0,0.0,,,118884
LED_a,config_base,5,disagreement,45,none,none,False,False,False,none,0.6469,0.6441,1,99000,234.5,0,0,,,,,0
LED_a,config_base,5,disagreement,46,none,none,False,False,False,none,0.6504,0.6476,1,99000,235.8,0,0,,,,,0
LED_a,config_base,1,disagreement,45,none,none,False,False,False,none,0.5345,0.523,0,99000,184.2,0,0,,,,,0
LED_a,config_base,1,disagreement,46,none,none,False,False,False,none,0.5478,0.5425,0,99000,195.0,0,0,,,,,0
LED_g,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.6594,0.6567,-1,99000,229.1,0,0,,,,,0
LED_g,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6581,0.6553,-1,99000,260.2,0,0,,,,,0
LED_g,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.5338,0.5245,-1,99000,286.3,0,0,,,,,0
LED_g,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.5464,0.5387,-1,99000,258.1,0,0,,,,,0
LED_g,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.6267,0.618,2,99000,246.2,0,0,,,,,0
LED_g,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.6408,0.6358,2,99000,230.8,0,0,,,,,0
LED_g,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.4963,0.4807,0,99000,181.0,0,0,,,,,0
LED_g,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.5125,0.5053,0,99000,180.7,0,0,,,,,0
LED_g,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.6326,0.6301,1,99000,229.5,0,0,,,,,0
LED_g,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.6371,0.6354,1,99000,230.3,0,0,,,,,0
LED_g,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.5032,0.4945,0,99000,187.9,0,0,,,,,0
LED_g,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.5024,0.4986,1,99000,181.2,0,0,,,,,0
LED_g,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.6368,0.6304,2,99000,227.4,0,0,,,,,0
LED_g,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.6491,0.6452,0,99000,230.4,0,0,,,,,0
LED_g,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.5142,0.5019,0,99000,180.9,0,0,,,,,0
LED_g,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.5268,0.5207,0,99000,182.2,0,0,,,,,0
LED_g,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.6389,0.6322,0,99000,240.6,0,0,,,,,0
LED_g,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.6507,0.6471,0,99000,242.4,0,0,,,,,0
LED_g,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.5264,0.5149,0,99000,191.5,0,0,,,,,0
LED_g,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.5394,0.5336,0,99000,192.8,0,0,,,,,0
LED_g,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.5695,0.566,1,99000,261.9,1182308,94038,0.0,0.0,,,181368
LED_g,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.6022,0.5982,0,99000,259.5,1086617,94033,0.0,0.0,,,92691
LED_g,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.4158,0.4028,0,99000,202.4,899586,97956,0.0,0.0,,,25770
LED_g,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.4003,0.3945,0,99000,207.7,1015536,97960,0.0,0.0,,,81333
LED_g,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.6083,0.6048,1,99000,245.7,5015,3064,0.4446369099627985,0.9515384879843968,-0.0500397294632002,0.5156264765021491,230991
LED_g,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.6119,0.6073,0,99000,243.9,2771,1603,0.5163420153807731,0.9491905075971616,-0.054274796757994,0.4948759463976697,107934
LED_g,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.4717,0.4603,0,99000,188.2,867,394,0.5675883670384773,0.9359265004176028,-0.0711205425519296,0.4269359682988745,23966
LED_g,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.4736,0.4682,0,99000,192.0,1391,1081,0.5186462461259121,0.9555516993480176,-0.0867161976091501,0.448515340330499,91889
LED_g,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.5826,0.5794,1,99000,264.1,1212610,94044,0.0,0.0,,,226219
LED_g,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.5865,0.5815,0,99000,262.9,1081611,94048,0.0,0.0,,,104319
LED_g,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.418,0.4059,0,99000,202.6,871399,97917,0.0,0.0,,,13705
LED_g,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.4065,0.4039,0,99000,206.9,1029532,97968,0.0,0.0,,,97006
LED_g,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.6056,0.5999,1,99000,248.0,85910,22795,0.4924094196812646,0.9607669413827186,0.0662898999701721,0.6627083159107303,219314
LED_g,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.622,0.6175,4,99000,247.6,84253,20935,0.505639532419821,0.9604809456744228,0.0703713413876283,0.6583351568295006,164581
LED_g,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.491,0.4733,0,99000,192.2,33514,8792,0.528188914653173,0.956528399854049,-0.0096643406974975,0.5546580232162931,25451
LED_g,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.4932,0.4891,0,99000,194.5,36968,10113,0.5090554223883335,0.9582908806182192,-0.007557799273365,0.5678233501365653,48672
LED_g,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.632,0.6247,0,99000,270.5,1032109,93989,0.0,0.0,,,551753
LED_g,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.6195,0.6153,0,99000,279.2,1062829,94041,0.0,0.0,,,702758
LED_g,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.4507,0.4386,0,99000,209.1,889340,97749,0.0,0.0,,,282646
LED_g,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.4364,0.4316,0,99000,220.8,996460,97945,0.0,0.0,,,448136
LED_g,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.6442,0.6374,0,99000,299.1,1073268,94027,0.0,0.0,,,888135
LED_g,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.6285,0.6241,1,99000,301.6,1084544,94040,0.0,0.0,,,1017667
LED_g,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.4656,0.454,0,99000,238.3,869622,97616,0.0,0.0,,,462792
LED_g,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.4687,0.4634,0,99000,240.0,1029353,98002,0.0,0.0,,,641008
LED_g,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.6298,0.624,1,99000,260.7,78229,19809,0.5203471708172819,0.9645718595917604,0.0674457330688836,0.644475816977906,567832
LED_g,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.6421,0.638,1,99000,264.6,81384,19982,0.5120150759404184,0.961519858534062,0.0649030156336985,0.6504149343371216,728475
LED_g,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.5293,0.516,0,99000,198.7,34044,8898,0.523632855364435,0.9584302662515296,-0.0046818682510822,0.552594900585699,178328
LED_g,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.5193,0.5132,0,99000,204.6,37774,10250,0.5091209600159926,0.9584114429683362,0.0017229105927693,0.5699025871304642,295069
LED_g,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.6517,0.6449,2,99000,287.6,103714,23086,0.52574896558982,0.9638477503898591,0.093181182296633,0.6641953902368032,1003155
LED_g,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.6526,0.6482,0,99000,287.7,83325,20277,0.5025914037201883,0.9601974966126006,0.0672377228234926,0.6515585254827614,981670
LED_g,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.5261,0.5135,0,99000,222.2,33331,8647,0.5296624861240051,0.9556116888712496,-0.0060031951004272,0.5555863722212607,398004
LED_g,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.5261,0.5184,0,99000,224.2,34841,10033,0.5124502531069042,0.959096153440827,0.0017420510950362,0.5666392360350844,450348
LED_g,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.6016,0.5978,1,99000,260.8,1074822,92860,0.0,0.0,,,212250
LED_g,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.6087,0.6049,3,99000,257.7,1044317,93140,0.0,0.0,,,103118
LED_g,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.4359,0.4243,0,99000,199.2,667895,92123,0.0,0.0,,,20595
LED_g,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.4108,0.4051,0,99000,202.4,675302,89314,0.0,0.0,,,84109
LED_g,config_base,5,disagreement,45,none,none,False,False,False,none,0.6142,0.6103,1,99000,230.7,0,0,,,,,0
LED_g,config_base,5,disagreement,46,none,none,False,False,False,none,0.6151,0.6104,0,99000,230.7,0,0,,,,,0
LED_g,config_base,1,disagreement,45,none,none,False,False,False,none,0.4689,0.46,0,99000,180.8,0,0,,,,,0
RBF_m,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.8279,0.8142,-1,99000,118.2,0,0,,,,,0
RBF_m,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.8163,0.8023,-1,99000,120.5,0,0,,,,,0
LED_g,config_base,1,disagreement,46,none,none,False,False,False,none,0.4779,0.4709,0,99000,203.8,0,0,,,,,0
RBF_m,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7549,0.7355,-1,99000,125.3,0,0,,,,,0
RBF_m,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7205,0.6984,-1,99000,130.2,0,0,,,,,0
RBF_m,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.8187,0.8021,4,99000,169.4,0,0,,,,,0
RBF_m,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.8244,0.8081,4,99000,170.2,0,0,,,,,0
RBF_m,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.7586,0.7383,3,99000,133.4,0,0,,,,,0
RBF_m,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.7738,0.7548,4,99000,133.1,0,0,,,,,0
RBF_m,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.817,0.7996,4,99000,166.8,0,0,,,,,0
RBF_m,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.8243,0.8083,5,99000,170.2,0,0,,,,,0
RBF_m,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7541,0.733,3,99000,133.3,0,0,,,,,0
RBF_m,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7694,0.7497,5,99000,133.8,0,0,,,,,0
RBF_m,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.8196,0.8032,5,99000,166.1,0,0,,,,,0
RBF_m,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.8266,0.8112,5,99000,167.3,0,0,,,,,0
RBF_m,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.7598,0.7412,3,99000,135.9,0,0,,,,,0
RBF_m,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.778,0.7581,4,99000,132.1,0,0,,,,,0
RBF_m,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.8201,0.8032,4,99000,181.0,0,0,,,,,0
RBF_m,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.8254,0.8095,4,99000,183.4,0,0,,,,,0
RBF_m,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.7576,0.7347,2,99000,144.8,0,0,,,,,0
RBF_m,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.7757,0.7564,4,99000,145.5,0,0,,,,,0
RBF_m,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.8103,0.7933,5,99000,260.9,2119216,94050,0.0,0.0,,,1952499
RBF_m,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.8191,0.8021,5,99000,254.4,2067876,94050,0.0,0.0,,,1832556
RBF_m,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.7516,0.7293,4,99000,195.0,1835344,98010,0.0,0.0,,,1185841
RBF_m,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.7685,0.7471,5,99000,198.7,1900945,98010,0.0,0.0,,,1267935
RBF_m,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.7978,0.7801,5,99000,207.4,14214,10463,0.4232605089364172,0.9590107858692588,-0.1134316147677127,0.6553291169395837,1302461
RBF_m,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.8157,0.8003,6,99000,216.3,18979,13749,0.4179681463776822,0.9611948596543322,-0.1103636532231802,0.6874165123678804,1710234
RBF_m,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.7382,0.7148,3,99000,166.0,12679,8936,0.4572048819113176,0.9556121852316988,-0.100445359034746,0.6087520860522913,949479
RBF_m,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.7587,0.7352,5,99000,162.8,12809,7928,0.4367806259203053,0.9512761770416104,-0.1076841331962166,0.6156264139116179,858864
RBF_m,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.8169,0.7998,5,99000,263.2,2141876,94050,0.0,0.0,,,1954437
RBF_m,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.8195,0.8038,5,99000,256.8,2100872,94050,0.0,0.0,,,1952803
RBF_m,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.7493,0.7276,4,99000,194.0,1819780,98010,0.0,0.0,,,1165957
RBF_m,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.769,0.7499,5,99000,197.1,1908379,98010,0.0,0.0,,,1281833
RBF_m,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.7821,0.7633,5,99000,199.3,66756,27624,0.4300811043985175,0.9612745121348812,-0.0201460841351774,0.7289241344248527,1220520
RBF_m,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.8132,0.7955,5,99000,217.1,63209,27789,0.4169380886393005,0.962468074308887,-0.038046676180085,0.7428189612806414,1555511
RBF_m,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.7009,0.6732,3,99000,170.8,46883,19485,0.4278440614002157,0.956788610496561,-0.0357676646309205,0.6769560755026529,733500
RBF_m,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.7258,0.705,4,99000,177.8,63196,24246,0.4513515329013597,0.9597957091240394,-0.0068821730477108,0.7042905397246674,1011058
RBF_m,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.8157,0.7992,4,99000,279.4,2188893,94050,0.0,0.0,,,2505498
RBF_m,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.8216,0.8055,7,99000,279.7,2112918,94050,0.0,0.0,,,2508041
RBF_m,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7568,0.7339,3,99000,222.6,1961828,98010,0.0,0.0,,,2067452
RBF_m,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.776,0.7572,4,99000,222.5,1863645,98010,0.0,0.0,,,2053922
RBF_m,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.8159,0.7977,4,99000,292.4,2178057,94050,0.0,0.0,,,2635234
RBF_m,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.8228,0.8053,6,99000,292.4,2149803,94050,0.0,0.0,,,2583391
RBF_m,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.7593,0.7396,2,99000,236.8,1784246,98010,0.0,0.0,,,1986915
RBF_m,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.772,0.7533,5,99000,262.3,1861871,98010,0.0,0.0,,,2155422
RBF_m,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7967,0.7787,4,99000,345.8,62518,25794,0.4274642442402223,0.9613177188251348,-0.0286633197638878,0.7233640115712786,1992205
RBF_m,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.8203,0.8053,5,99000,359.1,64319,28078,0.415675200524105,0.9621332292152504,-0.0315912574314406,0.7413841899104798,2221690
RBF_m,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7434,0.723,2,99000,287.9,51692,21862,0.4395663917636215,0.9602183416001596,-0.0294650458455692,0.6873492587136771,1569299
RBF_m,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7654,0.7454,4,99000,291.0,66299,25911,0.4338529112550253,0.9602502808555112,-0.0108526609483418,0.7104590521852147,1736826
RBF_m,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.8054,0.7866,3,99000,381.7,55330,24282,0.4205916470319775,0.9600293473107494,-0.0410061054666546,0.7237168995225624,2140657
RBF_m,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.8054,0.7871,5,99000,384.9,61628,26081,0.4300174763660883,0.961186136343792,-0.0277046492807143,0.731721960690103,2095528
RBF_m,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.7473,0.7246,2,99000,321.3,55209,22833,0.4335244196114661,0.959493317679562,-0.0283248008487408,0.689198321343361,1693668
RBF_m,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.7642,0.7432,4,99000,329.9,71695,24397,0.4662952610524061,0.959718430991713,0.0006526757075289,0.7168350966498388,1989100
RBF_m,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.814,0.7967,5,99000,413.7,2190367,93973,0.0,0.0,,,1956580
RBF_m,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.8216,0.8049,5,99000,407.4,2212390,93962,0.0,0.0,,,1875982
RBF_m,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.7528,0.731,4,99000,313.6,1907709,97864,0.0,0.0,,,1182981
RBF_m,config_base,5,disagreement,45,none,none,False,False,False,none,0.814,0.7961,5,99000,222.5,0,0,,,,,0
RBF_m,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.7709,0.7491,5,99000,270.8,2084829,97947,0.0,0.0,,,1273777
RBF_m,config_base,1,disagreement,45,none,none,False,False,False,none,0.7573,0.7367,4,99000,210.2,0,0,,,,,0
RBF_m,config_base,5,disagreement,46,none,none,False,False,False,none,0.8223,0.8063,6,99000,264.3,0,0,,,,,0
RBF_f,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7817,0.7595,-1,99000,170.3,0,0,,,,,0
RBF_f,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7719,0.7494,-1,99000,169.3,0,0,,,,,0
RBF_m,config_base,1,disagreement,46,none,none,False,False,False,none,0.7711,0.7522,5,99000,236.1,0,0,,,,,0
RBF_f,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7441,0.7222,-1,99000,169.7,0,0,,,,,0
RBF_f,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7122,0.6871,-1,99000,171.0,0,0,,,,,0
RBF_f,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.784,0.7627,4,99000,286.9,0,0,,,,,0
RBF_f,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.7828,0.7625,5,99000,288.4,0,0,,,,,0
RBF_f,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.7515,0.7295,3,99000,235.1,0,0,,,,,0
RBF_f,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.7542,0.7294,5,99000,240.5,0,0,,,,,0
RBF_f,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7764,0.7556,4,99000,315.8,0,0,,,,,0
RBF_f,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7792,0.758,5,99000,320.5,0,0,,,,,0
RBF_f,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7477,0.7247,3,99000,257.3,0,0,,,,,0
RBF_f,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7472,0.7221,6,99000,256.6,0,0,,,,,0
RBF_f,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.78,0.7597,4,99000,322.5,0,0,,,,,0
RBF_f,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7833,0.7618,6,99000,329.1,0,0,,,,,0
RBF_f,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.7562,0.7336,3,99000,263.5,0,0,,,,,0
RBF_f,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7575,0.734,7,99000,258.9,0,0,,,,,0
RBF_f,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.7781,0.7573,3,99000,339.0,0,0,,,,,0
RBF_f,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.7807,0.7591,3,99000,343.4,0,0,,,,,0
RBF_f,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.7468,0.7238,3,99000,274.7,0,0,,,,,0
RBF_f,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.7562,0.7318,3,99000,274.7,0,0,,,,,0
RBF_f,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.7782,0.7575,5,99000,486.7,2102536,94050,0.0,0.0,,,2101397
RBF_f,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.7824,0.7617,6,99000,492.5,1998100,94050,0.0,0.0,,,1886374
RBF_f,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.7484,0.7267,4,99000,380.1,1942097,98010,0.0,0.0,,,1361969
RBF_f,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.7529,0.7297,6,99000,376.5,1844920,98010,0.0,0.0,,,1267162
RBF_f,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.7752,0.7545,4,99000,415.8,18137,13447,0.4344119731947591,0.9614580976590296,-0.0915876927145509,0.6800778260494424,1729532
RBF_f,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.7782,0.7566,6,99000,420.6,20187,14578,0.4302694404945967,0.9612365759459356,-0.0866718151804171,0.6826266659302148,1756857
RBF_f,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.729,0.7044,4,99000,316.5,10203,7588,0.4651792552116573,0.9582813709288708,-0.1109919960863246,0.6185512151578351,989280
