estimator,dataset,label_pct,ground_truth,estimate
binary_relevance,AGR_a,5,0.3494499999999998,0.060249999999999915
binary_relevance,AGR_a,5,0.36585,0.041649999999999965
binary_relevance,AGR_a,5,0.31975,0.032399999999999984
binary_relevance,AGR_a,5,0.33375,0.03639999999999999
binary_relevance,AGR_a,5,0.3288500000000001,0.06820000000000004
binary_relevance,AGR_a,5,0.3606499999999998,0.0686500000000001
binary_relevance,AGR_a,5,0.33414999999999995,0.04059999999999997
binary_relevance,AGR_a,5,0.3601,0.07289999999999996
binary_relevance,AGR_a,5,0.33904999999999985,0.04974999999999996
binary_relevance,AGR_a,5,0.3587499999999999,0.057800000000000074
binary_relevance,AGR_a,5,0.33775,0.05465000000000009
binary_relevance,AGR_a,5,0.3196000000000001,0.05345
binary_relevance,AGR_a,5,0.3284999999999998,0.07020000000000004
binary_relevance,AGR_a,5,0.35914999999999986,0.19569999999999999
binary_relevance,AGR_a,5,0.34315000000000007,0.05905000000000005
binary_relevance,AGR_a,5,0.36350000000000005,0.044399999999999995
binary_relevance,AGR_a,5,0.37654999999999994,0.04719999999999991
binary_relevance,AGR_a,5,0.3153999999999999,0.051449999999999996
binary_relevance,AGR_a,5,0.3374999999999997,0.0734999999999999
binary_relevance,AGR_a,5,0.2744,0.03410000000000002
binary_relevance,AGR_a,5,0.3465499999999999,0.03255000000000008
binary_relevance,AGR_a,5,0.3113999999999999,0.034050000000000136
binary_relevance,AGR_a,5,0.3221999999999998,0.019650000000000167
binary_relevance,AGR_a,5,0.29239999999999977,0.06624999999999992
binary_relevance,AGR_a,5,0.29079999999999995,0.06164999999999998
binary_relevance,AGR_a,5,0.3256499999999998,0.06104999999999983
binary_relevance,AGR_a,5,0.3294999999999999,0.0472999999999999
binary_relevance,AGR_a,5,0.3320000000000001,0.02740000000000009
binary_relevance,AGR_a,5,0.25849999999999995,0.019449999999999967
binary_relevance,AGR_a,5,0.3062,0.02344999999999997
binary_relevance,AGR_a,5,0.3105,0.05905000000000005
binary_relevance,AGR_a,5,0.33699999999999997,0.05940000000000012
binary_relevance,AGR_a,5,0.2954999999999999,0.028249999999999886
binary_relevance,AGR_a,5,0.3385499999999999,0.0585500000000001
binary_relevance,AGR_a,5,0.3072999999999999,0.03649999999999998
binary_relevance,AGR_a,5,0.32499999999999996,0.041750000000000176
binary_relevance,AGR_a,5,0.3307,0.044300000000000006
binary_relevance,AGR_a,5,0.27875000000000005,0.04259999999999997
